merchant_country,card_country,merchant_region,amount,currency,settlement_amount,settlement_currency,channel,pos_entry_mode,avs_used,eci,sca_applied,sca_required,product,enhanced_fields_present,enhanced_validated,settlement_delay_hours,moto_indicator,mit_indicator,mit_expected,cross_border,transaction_id,brand,cfg_pos_hours,cfg_cnp_hours,is_pos,is_ecom,is_moto,is_eu_uk,issuer_region,issuer_known,issuer_eu_uk,eci_strength,cross_border_calc,is_commercial,compliance_findings,impact_hint_bps_sum,impact_hint_per_item_sum,is_compliant,findings_ids,findings_text,impact_estimated_bps_amt,impact_estimated_per_item_amt,impact_estimated_total
FR,FR,EU,414.79,EUR,414.79,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN6210909502,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,833.23,USD,833.23,USD,ECOM,81,False,7.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN1495173432,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",33.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",2.749659,0.0,2.749659
GB,,UK,335.11,EUR,335.11,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN7428830334,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,,UK,371.79,USD,371.79,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN6200014358,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,82.83,USD,82.83,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN7011611062,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,120.39,EUR,120.39,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN5859089030,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
ES,,EU,851.65,GBP,818.86,EUR,ECOM,81,False,7.0,True,False,consumer,False,False,0.0,True,False,False,True,RRN8375391564,Mastercard,24,72,False,True,True,True,ROW,False,False,NONE,True,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",25.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",2.129125,0.0,2.129125
US,US,US,43.84,EUR,43.84,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN6387378720,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,,EU,378.14,USD,378.14,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN3744111027,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
US,US,US,52.9,EUR,52.9,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN3574063766,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
ES,ES,EU,1222.15,GBP,1222.15,GBP,ECOM,81,True,5.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN7305177717,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",18.0,0.0,False,"C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",2.19987,0.0,2.19987
AU,,ROW,676.62,GBP,676.62,GBP,ECOM,81,True,0.0,True,False,consumer,False,False,0.0,True,False,False,True,RRN2168486950,Mastercard,24,72,False,True,True,False,ROW,False,False,NONE,True,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",10.0,0.0,False,"C7_MOTO_INFO,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.67662,0.0,0.67662
GB,,UK,236.08,USD,236.08,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN2716190917,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,380.79,EUR,380.79,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN9563687588,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,246.71,USD,246.71,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8440456524,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,CA,ROW,303.02,EUR,303.02,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8428935745,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,,ROW,589.66,CAD,589.66,CAD,ECOM,81,True,0.0,True,False,consumer,False,False,0.0,True,False,False,True,RRN9201425119,Mastercard,24,72,False,True,True,False,ROW,False,False,NONE,True,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",10.0,0.0,False,"C7_MOTO_INFO,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.58966,0.0,0.58966
GB,,UK,492.79,EUR,492.79,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN9027597535,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,,ROW,255.1,EUR,255.1,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN7704092374,Mastercard,24,72,True,False,False,False,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,,UK,446.47,USD,446.47,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN5350770648,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,,UK,242.15,USD,242.15,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN4210430342,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,CA,ROW,220.0,USD,220.0,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN6909847141,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,CA,ROW,260.95,USD,260.95,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN7992073242,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,173.12,USD,173.12,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8523550573,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
IT,IT,EU,401.8,GBP,401.8,GBP,ECOM,81,False,5.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN6963210570,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",33.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",1.3259400000000001,0.0,1.3259400000000001
FR,,EU,291.22,USD,291.22,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN8058506487,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,,ROW,84.13,EUR,84.13,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN6265682678,Mastercard,24,72,True,False,False,False,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,963.09,GBP,1232.76,USD,ECOM,81,True,5.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN6966684312,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",18.0,0.0,False,"C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",1.733562,0.0,1.733562
DE,,EU,218.37,EUR,218.37,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN6996873978,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,357.53,EUR,357.53,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8213608626,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,188.02,EUR,188.02,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN7725962470,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,,ROW,425.65,EUR,425.65,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN3373790518,Mastercard,24,72,True,False,False,False,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,338.29,EUR,338.29,EUR,POS,1,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN1349217071,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,382.86,USD,382.86,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN4552995798,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
US,US,US,101.9,USD,101.9,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8907793688,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,26.21,USD,26.21,USD,ECOM,81,False,5.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN4516811272,Mastercard,24,72,False,True,True,True,UK,True,True,NONE,False,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",33.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.086493,0.0,0.086493
GB,GB,UK,71.02,USD,71.02,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN6006294370,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,303.12,USD,303.12,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN2312443651,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,,EU,61.32,RON,61.32,RON,ECOM,81,False,7.0,True,False,consumer,False,False,0.0,True,False,False,True,RRN4968458864,Mastercard,24,72,False,True,True,True,ROW,False,False,NONE,True,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",25.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.1533,0.0,0.1533
GB,GB,UK,764.79,RON,764.79,RON,ECOM,81,False,6.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN1419373777,Mastercard,24,72,False,True,True,True,UK,True,True,NONE,False,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",33.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",2.5238069999999997,0.0,2.5238069999999997
DE,,EU,37.11,EUR,37.11,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN2213116876,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
US,US,US,96.71,EUR,96.71,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN2040545637,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
